opportunity_id,lead_id,customer_id,product,opportunity_stage,opportunity_value,probability,created_date,sales_agent
OPP00850,LEAD01207,CUST00841,CRM License,Prospecting,89658.04,66,2026-01-17,Agent A
OPP00851,LEAD00438,CUST00338,Support Package,Prospecting,26260.14,42,2025-07-13,Agent C
OPP00852,LEAD00206,CUST00287,CRM License,Prospecting,157166.8,30,2026-05-31,Agent A
OPP00853,LEAD00764,CUST01418,CRM License,Qualification,263848.73,85,2025-03-20,Agent E
OPP00854,LEAD00951,CUST00053,Laptop,Lost,291725.1,20,2025-05-09,Agent B
OPP00855,LEAD00700,CUST00921,Laptop,Lost,258769.63,52,2025-01-29,Agent C
OPP00856,LEAD00205,CUST00707,Laptop,Prospecting,152087.37,21,2026-05-30,Agent B
OPP00857,LEAD01010,CUST01838,Laptop,Prospecting,260380.85,18,2025-09-04,Agent B
OPP00858,LEAD00998,CUST01997,Laptop,Won,72051.57,24,2025-01-21,Agent E
OPP00859,LEAD01908,CUST00969,AI Platform,Lost,277139.2,29,2025-01-26,Agent D
OPP00860,LEAD01909,CUST01161,Support Package,Negotiation,174385.33,44,2026-07-02,Agent B
OPP00861,LEAD01232,CUST00758,CRM License,Won,122915.44,49,2026-06-09,Agent B
OPP00862,LEAD01701,CUST01554,CRM License,Won,178675.94,18,2025-06-15,Agent D
OPP00863,LEAD00626,CUST00590,AI Platform,Prospecting,237362.38,8,2026-01-23,Agent C
OPP00864,LEAD01939,CUST01489,Cloud Subscription,Won,79635.24,14,2025-05-31,Agent B
OPP00865,LEAD01884,CUST01808,Support Package,Lost,39545.14,65,2026-05-18,Agent A
OPP00866,LEAD00251,CUST00344,Analytics Suite,Prospecting,222604.83,98,2026-03-03,Agent B
OPP00867,LEAD01401,CUST00453,Analytics Suite,Won,286216.0,7,2025-09-22,Agent E
OPP00868,LEAD00916,CUST00757,CRM License,Negotiation,194723.65,8,2026-07-08,Agent A
OPP00869,LEAD00533,CUST01656,Cloud Subscription,Qualification,51349.2,79,2025-05-14,Agent C
OPP00870,LEAD00824,CUST01282,Cloud Subscription,Qualification,196581.76,74,2026-08-18,Agent C
OPP00871,LEAD01814,CUST00389,Cloud Subscription,Negotiation,43823.31,75,2025-06-23,Agent E
OPP00872,LEAD01849,CUST00737,Analytics Suite,Won,98022.18,21,2026-06-14,Agent C
OPP00873,LEAD00689,CUST01287,Laptop,Won,19163.33,88,2026-05-25,Agent E
OPP00874,LEAD00924,CUST01930,Laptop,Lost,151375.47,64,2025-12-02,Agent C
OPP00875,LEAD01033,CUST00903,Laptop,Proposal,103192.71,20,2025-03-14,Agent D
OPP00876,LEAD01468,CUST00150,Laptop,Prospecting,38281.35,16,2026-03-24,Agent D
OPP00877,LEAD00959,CUST00210,Support Package,Won,99617.92,62,2026-02-21,Agent C
OPP00878,LEAD00792,CUST00058,Support Package,Proposal,197795.33,79,2026-05-31,Agent D
OPP00879,LEAD01848,CUST00252,Analytics Suite,Proposal,93833.65,79,2025-05-15,Agent D
OPP00880,LEAD00746,CUST00826,Support Package,Lost,51490.91,61,2025-05-23,Agent C
OPP00881,LEAD00532,CUST00564,Laptop,Proposal,167991.26,54,2025-07-30,Agent B
OPP00882,LEAD00654,CUST00603,Cloud Subscription,Lost,228435.91,71,2025-08-08,Agent B
OPP00883,LEAD00667,CUST01534,Support Package,Won,250740.99,17,2025-01-02,Agent D
OPP00884,LEAD01111,CUST00955,AI Platform,Qualification,146908.16,40,2025-04-02,Agent B
OPP00885,LEAD01321,CUST01458,AI Platform,Prospecting,216211.0,14,2025-10-13,Agent E
OPP00886,LEAD00269,CUST01084,Cloud Subscription,Proposal,251665.05,85,2026-07-31,Agent A
OPP00887,LEAD01774,CUST00411,CRM License,Qualification,205137.88,63,2025-03-18,Agent E
OPP00888,LEAD00507,CUST01897,Cloud Subscription,Negotiation,162908.71,79,2025-05-24,Agent C
OPP00889,LEAD00230,CUST00953,AI Platform,Prospecting,27382.42,52,2026-05-28,Agent B
OPP00890,LEAD01337,CUST01673,Analytics Suite,Negotiation,94109.97,94,2025-01-24,Agent D
OPP00891,LEAD00420,CUST00194,Support Package,Prospecting,102746.4,94,2025-02-28,Agent E
OPP00892,LEAD01501,CUST01700,Support Package,Negotiation,124553.26,64,2026-06-15,Agent E
OPP00893,LEAD01897,CUST01432,CRM License,Prospecting,285758.88,85,2025-05-30,Agent D
OPP00894,LEAD01386,CUST00500,Cloud Subscription,Prospecting,70573.85,68,2025-07-03,Agent B
OPP00895,LEAD01555,CUST01587,Cloud Subscription,Negotiation,167050.92,74,2025-01-09,Agent C
OPP00896,LEAD00990,CUST01486,Analytics Suite,Proposal,297453.25,28,2025-08-31,Agent E
OPP00897,LEAD00693,CUST01788,Analytics Suite,Lost,189450.42,99,2026-08-15,Agent E
OPP00898,LEAD01227,CUST00420,CRM License,Qualification,70584.11,22,2026-08-11,Agent B
OPP00899,LEAD00716,CUST01772,Analytics Suite,Negotiation,288455.37,71,2026-01-18,Agent E
OPP00900,LEAD01753,CUST01525,Analytics Suite,Negotiation,107524.87,63,2026-02-07,Agent C
OPP00901,LEAD00940,CUST00676,AI Platform,Qualification,23882.51,13,2026-01-19,Agent A
OPP00902,LEAD00998,CUST00701,CRM License,Won,135094.91,79,2026-02-19,Agent B
OPP00903,LEAD01348,CUST00510,Cloud Subscription,Lost,79790.15,12,2025-11-06,Agent E
OPP00904,LEAD00379,CUST00954,Laptop,Qualification,247470.49,53,2025-05-03,Agent E
OPP00905,LEAD01123,CUST01794,Support Package,Proposal,73787.19,83,2026-06-02,Agent E
OPP00906,LEAD01508,CUST01676,CRM License,Proposal,247757.67,17,2026-06-09,Agent A
OPP00907,LEAD01553,CUST00293,CRM License,Lost,20489.59,39,2025-03-27,Agent B
OPP00908,LEAD00450,CUST00263,Laptop,Won,279455.62,53,2025-02-26,Agent E
OPP00909,LEAD00109,CUST00119,Support Package,Proposal,22236.12,93,2026-04-18,Agent B
OPP00910,LEAD00389,CUST01229,Cloud Subscription,Proposal,282176.55,41,2025-01-29,Agent C
OPP00911,LEAD01639,CUST00629,Analytics Suite,Negotiation,31370.47,16,2026-04-27,Agent A
OPP00912,LEAD00531,CUST01522,CRM License,Won,263049.24,17,2026-08-09,Agent A
OPP00913,LEAD00117,CUST01521,Analytics Suite,Proposal,251086.29,24,2025-01-22,Agent B
OPP00914,LEAD01195,CUST00396,Analytics Suite,Prospecting,182382.91,88,2026-04-22,Agent B
OPP00915,LEAD01762,CUST01389,AI Platform,Lost,20435.96,79,2025-03-21,Agent C
OPP00916,LEAD00449,CUST01530,Analytics Suite,Lost,190131.41,45,2025-06-22,Agent B
OPP00917,LEAD00087,CUST01975,Laptop,Won,189175.46,86,2025-11-23,Agent C
OPP00918,LEAD00281,CUST01446,Support Package,Qualification,171587.27,93,2026-02-10,Agent E
OPP00919,LEAD00256,CUST00720,Cloud Subscription,Prospecting,193142.42,88,2025-02-23,Agent D
OPP00920,LEAD00410,CUST02000,Laptop,Proposal,290751.15,5,2025-03-07,Agent E
OPP00921,LEAD00361,CUST00552,Support Package,Proposal,298697.1,14,2025-06-18,Agent D
OPP00922,LEAD01275,CUST01611,CRM License,Negotiation,160943.78,74,2026-02-11,Agent D
OPP00923,LEAD00447,CUST00757,CRM License,Proposal,36622.18,41,2025-08-29,Agent E
OPP00924,LEAD01097,CUST01871,Laptop,Proposal,48851.02,20,2025-06-14,Agent B
OPP00925,LEAD00804,CUST01565,Support Package,Negotiation,218901.76,67,2025-04-04,Agent C
OPP00926,LEAD01309,CUST01200,AI Platform,Lost,294769.44,39,2026-08-01,Agent D
OPP00927,LEAD01311,CUST00429,Analytics Suite,Prospecting,136456.01,93,2026-02-24,Agent D
OPP00928,LEAD01186,CUST00377,Analytics Suite,Lost,38431.24,60,2026-08-11,Agent B
OPP00929,LEAD01786,CUST01896,Analytics Suite,Qualification,112382.92,27,2025-10-23,Agent A
OPP00930,LEAD00393,CUST01604,Cloud Subscription,Lost,121652.98,94,2026-05-03,Agent B
OPP00931,LEAD01050,CUST01026,Laptop,Qualification,299012.65,62,2026-01-17,Agent B
OPP00932,LEAD00789,CUST01755,Cloud Subscription,Proposal,209109.17,33,2025-11-09,Agent E
OPP00933,LEAD01065,CUST01567,Analytics Suite,Lost,44181.16,18,2025-10-10,Agent D
OPP00934,LEAD00280,CUST00776,Cloud Subscription,Negotiation,107752.25,58,2025-10-26,Agent D
OPP00935,LEAD00639,CUST01655,Cloud Subscription,Prospecting,24082.03,76,2025-09-03,Agent D
OPP00936,LEAD01883,CUST01593,AI Platform,Won,199387.55,85,2026-01-17,Agent E
OPP00937,LEAD01602,CUST00958,Analytics Suite,Qualification,205094.39,17,2025-10-21,Agent A
OPP00938,LEAD00853,CUST00039,CRM License,Negotiation,26674.06,46,2026-08-02,Agent E
OPP00939,LEAD00221,CUST01483,Analytics Suite,Negotiation,107300.78,100,2026-06-21,Agent E
OPP00940,LEAD01297,CUST00680,Analytics Suite,Lost,271823.13,68,2025-10-04,Agent B
OPP00941,LEAD00603,CUST00730,Analytics Suite,Won,249776.65,13,2025-08-25,Agent C
OPP00942,LEAD00659,CUST01428,Analytics Suite,Qualification,176521.65,93,2026-03-29,Agent A
OPP00943,LEAD00194,CUST01622,Laptop,Qualification,150540.77,70,2026-01-18,Agent A
OPP00944,LEAD00579,CUST00176,CRM License,Lost,297927.05,49,2025-05-19,Agent A
OPP00945,LEAD00429,CUST01648,AI Platform,Proposal,219436.71,79,2026-05-13,Agent C
OPP00946,LEAD00068,CUST00586,Cloud Subscription,Qualification,286264.21,67,2026-02-11,Agent B
OPP00947,LEAD01174,CUST01133,AI Platform,Proposal,30759.71,29,2026-01-06,Agent D
OPP00948,LEAD01939,CUST01738,Support Package,Proposal,71523.84,81,2026-04-12,Agent C
OPP00949,LEAD00252,CUST00437,Analytics Suite,Negotiation,19022.2,29,2025-05-15,Agent E
OPP00950,LEAD00105,CUST00442,Analytics Suite,Prospecting,261696.11,26,2026-04-22,Agent A
OPP00951,LEAD00202,CUST01941,CRM License,Negotiation,211327.12,62,2025-03-14,Agent D
OPP00952,LEAD01092,CUST00747,Support Package,Won,61518.98,6,2026-04-18,Agent D
OPP00953,LEAD01652,CUST01894,AI Platform,Proposal,292515.28,65,2025-12-19,Agent A
OPP00954,LEAD00620,CUST00715,Support Package,Won,287181.19,57,2025-12-13,Agent E
OPP00955,LEAD00237,CUST01240,Analytics Suite,Prospecting,75133.36,74,2026-03-10,Agent C
OPP00956,LEAD00192,CUST01021,Laptop,Qualification,197632.83,20,2025-07-05,Agent B
OPP00957,LEAD01217,CUST01968,Support Package,Lost,203749.85,60,2026-04-04,Agent C
OPP00958,LEAD00714,CUST01101,CRM License,Prospecting,11164.86,47,2025-01-16,Agent D
OPP00959,LEAD00705,CUST01006,Analytics Suite,Qualification,209746.14,21,2026-02-18,Agent A
OPP00960,LEAD00478,CUST00933,Cloud Subscription,Won,74188.66,48,2026-04-19,Agent E
OPP00961,LEAD01793,CUST00751,Cloud Subscription,Won,271382.44,93,2025-01-03,Agent C
OPP00962,LEAD00750,CUST00881,Laptop,Negotiation,253167.07,84,2026-02-18,Agent D
OPP00963,LEAD01416,CUST00922,Cloud Subscription,Lost,272535.14,20,2026-04-07,Agent B
OPP00964,LEAD01485,CUST01528,CRM License,Qualification,229690.65,86,2025-11-08,Agent D
OPP00965,LEAD00119,CUST00092,Cloud Subscription,Prospecting,57822.58,59,2025-12-27,Agent A
OPP00966,LEAD00497,CUST01002,Support Package,Lost,114560.75,9,2025-02-05,Agent B
OPP00967,LEAD01791,CUST01099,Cloud Subscription,Won,215590.13,93,2026-08-12,Agent E
OPP00968,LEAD01766,CUST01507,Support Package,Won,103764.26,55,2026-07-31,Agent B
OPP00969,LEAD00828,CUST01333,AI Platform,Prospecting,215909.55,92,2025-01-10,Agent D
OPP00970,LEAD00313,CUST00864,Laptop,Qualification,107486.03,14,2025-09-14,Agent A
OPP00971,LEAD00597,CUST00220,Analytics Suite,Lost,61541.54,21,2026-05-03,Agent C
OPP00972,LEAD01899,CUST00745,Laptop,Won,160267.51,91,2026-02-07,Agent C
OPP00973,LEAD01346,CUST00512,Support Package,Negotiation,209006.05,27,2026-06-24,Agent E
OPP00974,LEAD00151,CUST00409,Support Package,Won,159986.75,57,2026-01-03,Agent B
OPP00975,LEAD01436,CUST01443,CRM License,Won,196141.52,62,2026-03-02,Agent A
OPP00976,LEAD00294,CUST00957,Support Package,Qualification,137034.8,96,2025-07-21,Agent A
OPP00977,LEAD00607,CUST01588,Cloud Subscription,Qualification,235716.09,37,2026-04-30,Agent D
OPP00978,LEAD00964,CUST00277,Support Package,Qualification,198490.26,77,2025-11-14,Agent D
OPP00979,LEAD00704,CUST01972,AI Platform,Prospecting,176635.92,75,2026-04-22,Agent C
OPP00980,LEAD01397,CUST00947,AI Platform,Lost,136257.8,72,2025-05-02,Agent B
OPP00981,LEAD00313,CUST00507,Support Package,Qualification,165360.99,55,2025-06-09,Agent C
OPP00982,LEAD01755,CUST00726,CRM License,Lost,24792.82,11,2025-02-22,Agent E
OPP00983,LEAD01187,CUST01683,Laptop,Proposal,203348.71,30,2026-02-07,Agent B
OPP00984,LEAD00612,CUST01420,Cloud Subscription,Won,69279.4,58,2026-03-13,Agent C
OPP00985,LEAD01914,CUST00345,CRM License,Negotiation,259443.2,44,2025-06-19,Agent B
OPP00986,LEAD00957,CUST01981,AI Platform,Negotiation,245579.69,22,2025-08-17,Agent C
OPP00987,LEAD00834,CUST00262,AI Platform,Negotiation,163106.85,71,2025-12-06,Agent D
OPP00988,LEAD00043,CUST00551,CRM License,Won,255668.01,49,2026-03-27,Agent B
OPP00989,LEAD01993,CUST01459,Analytics Suite,Won,204532.94,80,2025-06-30,Agent A
OPP00990,LEAD01693,CUST01060,Analytics Suite,Negotiation,50965.41,57,2025-10-19,Agent A
OPP00991,LEAD00353,CUST00892,Laptop,Qualification,224824.1,40,2025-04-21,Agent D
OPP00992,LEAD01896,CUST01853,Cloud Subscription,Won,298783.88,15,2026-04-28,Agent E
OPP00993,LEAD01593,CUST01588,Analytics Suite,Qualification,21883.42,15,2026-06-05,Agent D
OPP00994,LEAD00842,CUST01925,Support Package,Prospecting,81026.64,53,2026-03-17,Agent E
OPP00995,LEAD01857,CUST00566,Analytics Suite,Negotiation,183344.82,38,2026-05-02,Agent B
OPP00996,LEAD01119,CUST01702,AI Platform,Lost,130406.39,73,2026-04-01,Agent C
OPP00997,LEAD01377,CUST00427,Support Package,Lost,194891.3,65,2026-05-14,Agent C
OPP00998,LEAD00367,CUST01612,Support Package,Negotiation,180057.26,32,2025-09-13,Agent A
OPP00999,LEAD00219,CUST01098,Cloud Subscription,Proposal,238516.95,77,2025-05-03,Agent A
OPP01000,LEAD01056,CUST01196,Cloud Subscription,Negotiation,30561.85,59,2026-07-27,Agent D
OPP01001,LEAD00654,CUST00231,AI Platform,Prospecting,137778.66,89,2025-01-02,Agent E
OPP01002,LEAD01964,CUST01759,CRM License,Proposal,259415.6,96,2025-08-30,Agent D
OPP01003,LEAD00172,CUST00558,Cloud Subscription,Qualification,115200.95,97,2026-03-09,Agent C
OPP01004,LEAD01526,CUST01197,Laptop,Proposal,156098.75,17,2026-04-18,Agent D
OPP01005,LEAD01204,CUST00333,Support Package,Qualification,16257.8,55,2026-02-13,Agent C
OPP01006,LEAD01758,CUST01852,Laptop,Won,75010.43,7,2025-10-19,Agent B
OPP01007,LEAD01997,CUST00641,Analytics Suite,Prospecting,144459.99,89,2026-07-04,Agent A
OPP01008,LEAD01742,CUST01526,Analytics Suite,Qualification,125700.76,72,2025-05-21,Agent D
OPP01009,LEAD00750,CUST01531,Laptop,Lost,217249.91,30,2025-03-26,Agent B
OPP01010,LEAD01392,CUST01101,AI Platform,Qualification,187445.19,63,2026-01-10,Agent A
OPP01011,LEAD00326,CUST00242,Analytics Suite,Proposal,265281.93,58,2025-07-11,Agent C
OPP01012,LEAD00972,CUST00560,Cloud Subscription,Negotiation,257883.5,57,2025-10-07,Agent A
OPP01013,LEAD00538,CUST01224,Support Package,Negotiation,79953.75,56,2025-09-30,Agent B
OPP01014,LEAD00501,CUST01072,Analytics Suite,Proposal,15115.23,99,2025-06-07,Agent A
OPP01015,LEAD01142,CUST01170,Analytics Suite,Negotiation,257796.52,78,2026-08-19,Agent B
OPP01016,LEAD00254,CUST00499,Analytics Suite,Won,105445.05,43,2025-08-16,Agent A
OPP01017,LEAD01138,CUST01077,AI Platform,Prospecting,110661.82,79,2026-02-04,Agent A
OPP01018,LEAD00802,CUST00171,Support Package,Qualification,55934.49,18,2025-04-06,Agent B
OPP01019,LEAD00460,CUST00969,Laptop,Qualification,210972.11,32,2026-08-14,Agent B
OPP01020,LEAD01125,CUST00183,CRM License,Qualification,91231.59,16,2026-08-12,Agent A
OPP01021,LEAD01502,CUST01328,Cloud Subscription,Lost,61255.5,90,2025-02-11,Agent A
OPP01022,LEAD01221,CUST01134,CRM License,Negotiation,155983.31,7,2026-01-19,Agent E
OPP01023,LEAD00177,CUST01704,Laptop,Proposal,227620.61,90,2025-12-21,Agent A
OPP01024,LEAD01125,CUST00925,Support Package,Negotiation,88183.59,84,2025-04-14,Agent A
OPP01025,LEAD01247,CUST00325,Laptop,Won,219391.31,96,2026-04-04,Agent A
OPP01026,LEAD01367,CUST00471,Cloud Subscription,Won,143972.78,78,2026-04-01,Agent E
OPP01027,LEAD00852,CUST01629,Analytics Suite,Prospecting,127094.09,48,2026-05-19,Agent B
OPP01028,LEAD00190,CUST01917,Analytics Suite,Negotiation,114261.05,82,2025-12-25,Agent B
OPP01029,LEAD00255,CUST00123,Laptop,Won,52218.48,99,2026-02-26,Agent B
OPP01030,LEAD00664,CUST01353,Cloud Subscription,Lost,106463.79,90,2026-03-07,Agent C
OPP01031,LEAD01269,CUST00965,CRM License,Qualification,264982.94,80,2026-04-03,Agent C
OPP01032,LEAD01479,CUST00516,Cloud Subscription,Won,39628.41,78,2025-12-15,Agent A
OPP01033,LEAD01347,CUST01023,Laptop,Proposal,287907.0,67,2026-03-20,Agent B
OPP01034,LEAD00625,CUST01872,CRM License,Lost,41173.99,90,2025-02-06,Agent C
OPP01035,LEAD00881,CUST00396,CRM License,Won,114989.18,46,2026-01-04,Agent B
OPP01036,LEAD00094,CUST01675,Cloud Subscription,Lost,185828.79,53,2025-05-02,Agent E
OPP01037,LEAD01596,CUST00180,CRM License,Lost,252974.01,85,2025-08-31,Agent C
OPP01038,LEAD00707,CUST01442,Support Package,Won,51639.02,30,2026-04-04,Agent A
OPP01039,LEAD01019,CUST00150,Laptop,Qualification,50919.64,78,2025-03-09,Agent B
OPP01040,LEAD00900,CUST00122,Support Package,Lost,192229.66,15,2026-03-26,Agent C
OPP01041,LEAD00572,CUST00075,Laptop,Won,94896.52,61,2025-06-04,Agent C
OPP01042,LEAD00337,CUST01610,Cloud Subscription,Won,196905.61,8,2026-03-26,Agent E
OPP01043,LEAD01908,CUST01148,Cloud Subscription,Prospecting,247969.13,100,2026-04-02,Agent C
OPP01044,LEAD00239,CUST01381,AI Platform,Won,32292.45,85,2025-01-10,Agent C
OPP01045,LEAD01889,CUST00311,Cloud Subscription,Prospecting,254903.3,28,2025-05-20,Agent D
OPP01046,LEAD00227,CUST01843,Support Package,Won,20899.75,19,2026-04-25,Agent D
OPP01047,LEAD00192,CUST01618,Support Package,Won,270659.59,66,2025-07-23,Agent C
OPP01048,LEAD01807,CUST00978,Analytics Suite,Qualification,292929.26,91,2025-09-19,Agent D
OPP01049,LEAD01893,CUST01798,Support Package,Prospecting,203562.01,35,2025-01-10,Agent E
OPP01050,LEAD01791,CUST00287,CRM License,Won,295434.04,97,2026-02-18,Agent E
OPP01051,LEAD01551,CUST00585,AI Platform,Lost,248377.63,48,2025-02-25,Agent A
OPP01052,LEAD00986,CUST00097,AI Platform,Negotiation,22866.0,47,2025-06-12,Agent C
OPP01053,LEAD00214,CUST00329,Cloud Subscription,Won,11105.17,37,2025-10-12,Agent A
OPP01054,LEAD01184,CUST01683,Support Package,Lost,16031.56,30,2026-04-04,Agent E
OPP01055,LEAD01039,CUST00820,Cloud Subscription,Lost,141053.02,37,2025-10-24,Agent D
OPP01056,LEAD01472,CUST01291,Cloud Subscription,Negotiation,190780.96,21,2026-08-09,Agent B
OPP01057,LEAD00070,CUST01764,Support Package,Negotiation,149626.83,41,2025-11-08,Agent C
OPP01058,LEAD00155,CUST01529,Analytics Suite,Negotiation,206367.79,32,2025-06-01,Agent C
OPP01059,LEAD01178,CUST00800,Analytics Suite,Qualification,140384.76,10,2025-04-24,Agent B
OPP01060,LEAD01711,CUST00697,AI Platform,Won,22343.5,39,2026-04-13,Agent E
OPP01061,LEAD01867,CUST00217,Cloud Subscription,Lost,75588.34,8,2025-10-01,Agent A
OPP01062,LEAD01138,CUST01660,CRM License,Prospecting,297861.03,22,2025-12-27,Agent E
OPP01063,LEAD00737,CUST01970,CRM License,Negotiation,110300.51,74,2025-08-09,Agent B
OPP01064,LEAD00945,CUST01001,AI Platform,Lost,104182.06,7,2025-06-12,Agent C
OPP01065,LEAD01018,CUST01000,Support Package,Negotiation,54309.69,34,2025-12-24,Agent B
OPP01066,LEAD01239,CUST01697,Cloud Subscription,Negotiation,296271.68,70,2025-06-25,Agent D
OPP01067,LEAD00456,CUST00685,Support Package,Negotiation,76833.2,7,2026-08-19,Agent C
OPP01068,LEAD00778,CUST00814,Analytics Suite,Prospecting,197579.7,75,2026-03-13,Agent C
OPP01069,LEAD01082,CUST01788,Laptop,Qualification,22193.76,12,2026-05-04,Agent B
OPP01070,LEAD01702,CUST00759,Support Package,Won,29276.98,10,2025-06-19,Agent C
OPP01071,LEAD01606,CUST01855,Analytics Suite,Negotiation,217857.99,23,2025-01-18,Agent E
OPP01072,LEAD01508,CUST00323,Support Package,Won,194198.77,87,2025-01-29,Agent B
OPP01073,LEAD00431,CUST00994,AI Platform,Qualification,207247.09,9,2026-05-27,Agent A
OPP01074,LEAD00814,CUST00980,Analytics Suite,Negotiation,76981.42,14,2026-06-05,Agent B
OPP01075,LEAD01107,CUST00614,Support Package,Won,295617.8,95,2026-02-09,Agent A
OPP01076,LEAD01936,CUST01927,Support Package,Negotiation,171928.8,63,2025-12-18,Agent E
OPP01077,LEAD00710,CUST00966,Cloud Subscription,Negotiation,291168.97,59,2025-05-05,Agent C
OPP01078,LEAD01837,CUST01759,Analytics Suite,Qualification,57609.46,8,2026-03-29,Agent D
OPP01079,LEAD01496,CUST00439,Analytics Suite,Lost,127478.86,42,2025-11-04,Agent C
OPP01080,LEAD01268,CUST00698,AI Platform,Lost,107348.8,60,2025-12-26,Agent A
OPP01081,LEAD01405,CUST00957,AI Platform,Negotiation,228971.73,56,2025-01-15,Agent D
OPP01082,LEAD01587,CUST01128,Laptop,Won,226795.72,55,2025-11-04,Agent C
OPP01083,LEAD01398,CUST00459,Laptop,Negotiation,151097.7,15,2026-02-18,Agent B
OPP01084,LEAD01346,CUST00627,Laptop,Lost,14682.92,99,2026-04-04,Agent E
OPP01085,LEAD00756,CUST01245,AI Platform,Proposal,60809.66,72,2025-03-28,Agent E
OPP01086,LEAD00856,CUST00557,CRM License,Qualification,24577.04,28,2025-01-20,Agent C
OPP01087,LEAD01199,CUST01520,Laptop,Won,255634.23,98,2026-05-25,Agent C
OPP01088,LEAD01688,CUST00955,Cloud Subscription,Negotiation,94033.75,33,2025-07-05,Agent B
OPP01089,LEAD01303,CUST01939,Laptop,Negotiation,44197.56,17,2025-10-09,Agent D
OPP01090,LEAD01976,CUST00476,Laptop,Won,112709.99,90,2026-01-09,Agent D
OPP01091,LEAD01362,CUST01686,AI Platform,Prospecting,32413.9,19,2025-10-20,Agent A
OPP01092,LEAD00816,CUST00981,Cloud Subscription,Negotiation,293868.57,10,2026-07-17,Agent B
OPP01093,LEAD01151,CUST00173,AI Platform,Prospecting,101352.29,65,2026-05-18,Agent E
OPP01094,LEAD01247,CUST01411,Cloud Subscription,Qualification,280589.34,30,2025-08-23,Agent B
OPP01095,LEAD01734,CUST00424,CRM License,Qualification,207991.32,19,2025-04-24,Agent B
OPP01096,LEAD00512,CUST00278,Laptop,Proposal,174171.03,14,2026-08-05,Agent E
OPP01097,LEAD00498,CUST01064,CRM License,Lost,147894.13,17,2026-02-27,Agent E
OPP01098,LEAD00404,CUST01572,Cloud Subscription,Lost,209340.23,97,2026-03-27,Agent B
OPP01099,LEAD00112,CUST00516,AI Platform,Lost,209019.85,69,2025-10-04,Agent D
OPP01100,LEAD01351,CUST01247,Support Package,Lost,13051.11,85,2025-10-16,Agent D
OPP01101,LEAD01926,CUST00029,Analytics Suite,Negotiation,273257.29,64,2025-04-19,Agent A
OPP01102,LEAD01228,CUST00370,Cloud Subscription,Qualification,116709.39,57,2025-09-13,Agent E
OPP01103,LEAD00122,CUST01510,AI Platform,Proposal,112449.21,25,2025-11-20,Agent B
OPP01104,LEAD00730,CUST00026,Cloud Subscription,Negotiation,127911.26,97,2025-03-19,Agent D
OPP01105,LEAD01806,CUST00716,Cloud Subscription,Negotiation,208732.01,84,2026-01-14,Agent B
OPP01106,LEAD00104,CUST01016,AI Platform,Prospecting,119045.14,55,2026-01-02,Agent D
OPP01107,LEAD01225,CUST00133,CRM License,Lost,118411.01,15,2026-05-17,Agent A
OPP01108,LEAD00882,CUST01958,Analytics Suite,Lost,28404.82,77,2025-02-01,Agent A
OPP01109,LEAD01838,CUST01018,Analytics Suite,Won,130826.08,36,2025-05-15,Agent C
OPP01110,LEAD01027,CUST00678,AI Platform,Won,53348.76,25,2025-09-13,Agent D
OPP01111,LEAD01130,CUST01955,Analytics Suite,Qualification,258120.88,75,2026-06-09,Agent A
OPP01112,LEAD01445,CUST01118,Laptop,Negotiation,107008.21,85,2025-05-22,Agent D
OPP01113,LEAD01643,CUST01358,Laptop,Qualification,288651.55,63,2026-08-03,Agent A
OPP01114,LEAD01032,CUST00181,Cloud Subscription,Prospecting,208513.12,12,2026-07-24,Agent E
OPP01115,LEAD01443,CUST00318,Support Package,Qualification,229283.95,62,2025-02-26,Agent C
OPP01116,LEAD01611,CUST00091,AI Platform,Prospecting,284847.84,93,2025-08-05,Agent E
OPP01117,LEAD01051,CUST01029,Laptop,Lost,79291.08,70,2025-06-04,Agent D
OPP01118,LEAD01433,CUST01673,Cloud Subscription,Lost,174514.38,30,2025-10-19,Agent C
OPP01119,LEAD00727,CUST01804,AI Platform,Negotiation,21810.48,67,2026-07-05,Agent E
OPP01120,LEAD00711,CUST01149,CRM License,Qualification,39220.02,28,2025-08-12,Agent C
OPP01121,LEAD00006,CUST00109,Cloud Subscription,Proposal,116310.21,88,2026-01-31,Agent C
OPP01122,LEAD01339,CUST01253,CRM License,Prospecting,207925.54,86,2025-03-23,Agent D
OPP01123,LEAD00502,CUST01276,Laptop,Negotiation,251191.14,59,2025-12-06,Agent C
OPP01124,LEAD01628,CUST01195,AI Platform,Lost,84357.22,17,2025-07-30,Agent E
OPP01125,LEAD01904,CUST01443,Support Package,Qualification,227232.39,43,2026-07-02,Agent B
OPP01126,LEAD01752,CUST01115,Analytics Suite,Proposal,75044.44,16,2026-04-10,Agent A
OPP01127,LEAD00551,CUST01409,Analytics Suite,Proposal,11756.13,78,2025-05-09,Agent A
OPP01128,LEAD01304,CUST00973,Cloud Subscription,Negotiation,25779.78,70,2026-01-06,Agent D
OPP01129,LEAD01504,CUST00301,Cloud Subscription,Negotiation,179812.0,29,2025-07-23,Agent D
OPP01130,LEAD01013,CUST00160,Cloud Subscription,Won,154172.79,87,2025-09-18,Agent B
OPP01131,LEAD01017,CUST01815,Analytics Suite,Qualification,88423.32,77,2025-10-03,Agent D
OPP01132,LEAD00876,CUST00882,AI Platform,Qualification,11898.88,94,2026-05-05,Agent A
