lead_id,customer_id,lead_source,lead_date,lead_status,lead_score,sales_agent
LEAD01196,CUST01381,Advertisement,2025-04-24,New,68,Agent B
LEAD01197,CUST01964,Social Media,2026-04-15,Converted,97,Agent A
LEAD01198,CUST00785,Email,2025-03-02,Qualified,93,Agent A
LEAD01199,CUST01657,Email,2025-07-19,Lost,40,Agent C
LEAD01200,CUST00366,Social Media,2026-01-16,Lost,61,Agent C
LEAD01201,CUST01140,Email,2025-02-10,Converted,30,Agent E
LEAD01202,CUST01888,Website,2025-08-23,New,89,Agent C
LEAD01203,CUST00884,Social Media,2026-04-21,Contacted,92,Agent D
LEAD01204,CUST01014,Social Media,2025-02-24,Converted,23,Agent B
LEAD01205,CUST00311,Advertisement,2025-08-07,Qualified,49,Agent B
LEAD01206,CUST01057,Advertisement,2025-01-03,Converted,24,Agent C
LEAD01207,CUST01172,Email,2026-01-28,Qualified,62,Agent B
LEAD01208,CUST01963,Advertisement,2025-02-17,Contacted,30,Agent E
LEAD01209,CUST00402,Advertisement,2025-06-17,Contacted,70,Agent B
LEAD01210,CUST00733,Email,2025-11-08,Converted,99,Agent A
LEAD01211,CUST01295,Event,2025-05-08,Qualified,88,Agent E
LEAD01212,CUST01887,Referral,2025-05-18,Converted,19,Agent B
LEAD01213,CUST00476,Email,2026-04-09,Contacted,13,Agent D
LEAD01214,CUST01390,Referral,2025-02-18,Qualified,82,Agent B
LEAD01215,CUST01759,Referral,2026-05-27,New,9,Agent B
LEAD01216,CUST01267,Advertisement,2025-10-07,Converted,41,Agent C
LEAD01217,CUST00854,Website,2025-03-28,New,100,Agent C
LEAD01218,CUST00469,Website,2026-06-25,Lost,45,Agent A
LEAD01219,CUST00577,Event,2025-07-20,Lost,1,Agent A
LEAD01220,CUST00104,Event,2025-07-14,New,98,Agent A
LEAD01221,CUST00305,Website,2025-03-29,Converted,71,Agent D
LEAD01222,CUST00876,Social Media,2026-06-13,Contacted,34,Agent D
LEAD01223,CUST00281,Referral,2025-06-20,Contacted,62,Agent C
LEAD01224,CUST00021,Referral,2025-12-20,Contacted,62,Agent E
LEAD01225,CUST01386,Referral,2025-05-23,Contacted,56,Agent A
LEAD01226,CUST00143,Email,2026-06-18,New,97,Agent D
LEAD01227,CUST00283,Social Media,2026-04-14,Contacted,79,Agent E
LEAD01228,CUST01191,Advertisement,2025-10-27,Lost,26,Agent B
LEAD01229,CUST01844,Website,2025-07-25,New,100,Agent C
LEAD01230,CUST01449,Email,2026-01-26,Lost,97,Agent E
LEAD01231,CUST00066,Advertisement,2025-10-23,Converted,5,Agent E
LEAD01232,CUST00336,Social Media,2026-07-15,Contacted,30,Agent D
LEAD01233,CUST01481,Email,2026-02-06,New,62,Agent D
LEAD01234,CUST01466,Social Media,2025-01-17,New,88,Agent C
LEAD01235,CUST00783,Event,2026-05-06,New,72,Agent C
LEAD01236,CUST01900,Advertisement,2025-04-25,Contacted,58,Agent E
LEAD01237,CUST01777,Event,2025-06-29,Lost,31,Agent A
LEAD01238,CUST01487,Event,2025-09-17,Converted,10,Agent D
LEAD01239,CUST01497,Advertisement,2025-05-05,Lost,90,Agent C
LEAD01240,CUST01570,Social Media,2026-07-16,Qualified,54,Agent C
LEAD01241,CUST00297,Referral,2026-08-07,Contacted,46,Agent A
LEAD01242,CUST01402,Email,2025-04-03,Contacted,98,Agent C
LEAD01243,CUST01880,Email,2025-07-10,Lost,17,Agent B
LEAD01244,CUST00450,Referral,2025-08-09,Contacted,26,Agent E
LEAD01245,CUST00030,Email,2026-02-04,Contacted,86,Agent D
LEAD01246,CUST00722,Website,2025-12-23,Contacted,29,Agent E
LEAD01247,CUST00540,Referral,2026-02-08,Converted,95,Agent E
LEAD01248,CUST01899,Advertisement,2025-01-19,Converted,86,Agent C
LEAD01249,CUST00892,Event,2025-11-03,New,10,Agent E
LEAD01250,CUST01323,Event,2025-05-06,Lost,46,Agent E
LEAD01251,CUST01964,Event,2025-05-17,Qualified,76,Agent D
LEAD01252,CUST01579,Website,2026-04-07,New,49,Agent A
LEAD01253,CUST01499,Advertisement,2025-03-26,Contacted,22,Agent C
LEAD01254,CUST01938,Referral,2025-01-19,Contacted,5,Agent E
LEAD01255,CUST01378,Email,2025-10-18,Qualified,1,Agent C
LEAD01256,CUST00463,Advertisement,2026-03-15,Contacted,18,Agent A
LEAD01257,CUST01454,Referral,2025-11-01,Contacted,27,Agent A
LEAD01258,CUST00644,Event,2025-04-07,Contacted,31,Agent D
LEAD01259,CUST00662,Website,2026-04-06,New,86,Agent B
LEAD01260,CUST01290,Event,2025-08-16,Qualified,51,Agent A
LEAD01261,CUST00631,Social Media,2025-05-01,New,15,Agent E
LEAD01262,CUST00049,Website,2026-06-28,Contacted,9,Agent E
LEAD01263,CUST02000,Email,2025-06-19,New,14,Agent C
LEAD01264,CUST01143,Advertisement,2026-08-02,New,32,Agent D
LEAD01265,CUST01341,Website,2025-08-13,New,74,Agent C
LEAD01266,CUST01618,Advertisement,2026-03-10,New,5,Agent A
LEAD01267,CUST01270,Advertisement,2025-10-27,Lost,41,Agent C
LEAD01268,CUST01221,Event,2025-02-15,Contacted,45,Agent A
LEAD01269,CUST01584,Advertisement,2025-02-28,Lost,15,Agent C
LEAD01270,CUST00591,Referral,2025-08-30,New,6,Agent B
LEAD01271,CUST01657,Email,2025-04-26,New,24,Agent D
LEAD01272,CUST01449,Email,2025-12-29,Contacted,16,Agent B
LEAD01273,CUST00365,Event,2025-03-24,Converted,80,Agent E
LEAD01274,CUST00293,Advertisement,2025-12-18,Contacted,92,Agent D
LEAD01275,CUST01760,Advertisement,2025-05-03,Qualified,63,Agent B
LEAD01276,CUST01790,Email,2025-04-19,Contacted,76,Agent B
LEAD01277,CUST01988,Event,2025-08-07,Lost,77,Agent E
LEAD01278,CUST00202,Advertisement,2025-12-14,Qualified,88,Agent B
LEAD01279,CUST01792,Event,2025-08-27,Qualified,10,Agent E
LEAD01280,CUST01727,Event,2025-07-28,Converted,100,Agent E
LEAD01281,CUST01536,Referral,2025-07-22,New,46,Agent C
LEAD01282,CUST00996,Referral,2025-07-22,Lost,55,Agent B
LEAD01283,CUST01018,Advertisement,2025-08-29,Qualified,80,Agent A
LEAD01284,CUST00858,Social Media,2026-05-13,Contacted,50,Agent C
LEAD01285,CUST00059,Event,2025-12-11,Contacted,27,Agent D
LEAD01286,CUST01002,Email,2025-09-09,Lost,2,Agent E
LEAD01287,CUST00475,Referral,2026-03-23,Qualified,17,Agent A
LEAD01288,CUST00401,Referral,2025-11-11,Lost,9,Agent E
LEAD01289,CUST00112,Website,2026-07-20,Contacted,39,Agent C
LEAD01290,CUST00916,Referral,2025-12-02,Qualified,78,Agent E
LEAD01291,CUST00096,Event,2025-05-09,Lost,34,Agent D
LEAD01292,CUST01700,Email,2025-12-02,Qualified,60,Agent D
LEAD01293,CUST01780,Referral,2026-04-07,New,19,Agent D
LEAD01294,CUST01602,Social Media,2025-05-08,Qualified,60,Agent E
LEAD01295,CUST00602,Referral,2025-05-01,Qualified,96,Agent E
LEAD01296,CUST00327,Email,2025-12-24,Qualified,32,Agent E
LEAD01297,CUST01010,Event,2026-06-12,Contacted,49,Agent B
LEAD01298,CUST01347,Website,2025-07-19,New,97,Agent B
LEAD01299,CUST00042,Event,2025-10-30,Converted,61,Agent B
LEAD01300,CUST01714,Social Media,2026-01-26,Lost,40,Agent E
LEAD01301,CUST00878,Advertisement,2026-01-31,Lost,13,Agent B
LEAD01302,CUST01640,Referral,2025-03-28,Lost,94,Agent A
LEAD01303,CUST00156,Advertisement,2025-08-24,Converted,62,Agent C
LEAD01304,CUST00852,Email,2026-08-16,New,6,Agent B
LEAD01305,CUST00917,Website,2026-06-14,Lost,56,Agent A
LEAD01306,CUST00097,Email,2026-04-06,Contacted,97,Agent C
LEAD01307,CUST01415,Email,2025-01-15,New,94,Agent C
LEAD01308,CUST01863,Social Media,2025-09-06,Qualified,20,Agent D
LEAD01309,CUST01082,Website,2025-01-31,Contacted,42,Agent A
LEAD01310,CUST00792,Social Media,2025-06-29,Qualified,99,Agent D
LEAD01311,CUST01273,Event,2026-05-31,Qualified,79,Agent D
LEAD01312,CUST00722,Website,2025-08-20,Contacted,57,Agent C
LEAD01313,CUST00720,Social Media,2025-04-11,New,31,Agent A
LEAD01314,CUST01520,Email,2026-03-29,Lost,77,Agent B
LEAD01315,CUST01182,Event,2026-01-26,Qualified,58,Agent D
LEAD01316,CUST00528,Advertisement,2026-04-28,New,53,Agent E
LEAD01317,CUST00815,Referral,2026-02-23,Contacted,93,Agent E
LEAD01318,CUST01670,Email,2026-01-14,Lost,38,Agent E
LEAD01319,CUST01058,Social Media,2026-06-14,New,63,Agent D
LEAD01320,CUST00153,Referral,2025-07-13,Lost,5,Agent D
LEAD01321,CUST01715,Advertisement,2025-09-29,Converted,72,Agent B
LEAD01322,CUST01482,Event,2025-12-02,Contacted,55,Agent D
LEAD01323,CUST00534,Event,2026-02-04,Lost,88,Agent A
LEAD01324,CUST01932,Referral,2025-10-11,New,34,Agent C
LEAD01325,CUST01904,Advertisement,2025-09-21,Converted,93,Agent D
LEAD01326,CUST01992,Website,2025-04-09,Lost,58,Agent B
LEAD01327,CUST00756,Website,2026-01-16,Qualified,21,Agent A
LEAD01328,CUST01848,Referral,2025-03-15,Lost,17,Agent B
LEAD01329,CUST01613,Event,2025-10-10,Contacted,20,Agent A
LEAD01330,CUST01742,Website,2025-09-01,Converted,31,Agent A
LEAD01331,CUST01095,Email,2026-04-08,Lost,56,Agent E
LEAD01332,CUST00558,Referral,2025-10-12,Qualified,87,Agent B
LEAD01333,CUST00454,Email,2025-01-04,Qualified,100,Agent D
LEAD01334,CUST01934,Email,2025-10-29,New,68,Agent E
LEAD01335,CUST01005,Advertisement,2025-05-09,Qualified,50,Agent A
LEAD01336,CUST01856,Referral,2025-08-15,Qualified,62,Agent A
LEAD01337,CUST01110,Website,2025-06-26,Contacted,34,Agent C
LEAD01338,CUST01069,Email,2025-04-10,Converted,25,Agent E
LEAD01339,CUST00147,Social Media,2026-07-18,Lost,54,Agent D
LEAD01340,CUST00805,Advertisement,2025-06-01,New,83,Agent E
LEAD01341,CUST01113,Referral,2025-10-30,New,7,Agent C
LEAD01342,CUST00219,Event,2026-05-09,Contacted,12,Agent A
LEAD01343,CUST00325,Website,2025-08-06,Converted,18,Agent E
LEAD01344,CUST01182,Social Media,2026-07-13,Converted,21,Agent B
LEAD01345,CUST00497,Website,2025-08-29,Lost,15,Agent C
LEAD01346,CUST01402,Email,2026-07-19,Converted,14,Agent A
LEAD01347,CUST00921,Event,2025-09-27,Qualified,3,Agent E
LEAD01348,CUST00808,Website,2025-01-09,Converted,35,Agent A
LEAD01349,CUST00235,Social Media,2026-06-02,Qualified,73,Agent C
LEAD01350,CUST00813,Social Media,2026-05-30,Qualified,16,Agent A
LEAD01351,CUST01085,Email,2026-07-28,Qualified,33,Agent B
LEAD01352,CUST01147,Social Media,2025-03-15,Qualified,98,Agent B
LEAD01353,CUST00541,Social Media,2026-05-19,New,17,Agent E
LEAD01354,CUST00056,Email,2025-07-23,Contacted,99,Agent E
LEAD01355,CUST01870,Event,2026-05-17,Contacted,52,Agent B
LEAD01356,CUST01916,Email,2026-07-29,Qualified,73,Agent E
LEAD01357,CUST01809,Advertisement,2025-04-29,Lost,33,Agent A
LEAD01358,CUST00580,Advertisement,2025-08-10,Qualified,33,Agent D
LEAD01359,CUST01206,Advertisement,2025-06-10,Qualified,40,Agent C
LEAD01360,CUST00282,Email,2025-07-01,Contacted,13,Agent D
LEAD01361,CUST01812,Event,2025-12-22,Contacted,32,Agent E
LEAD01362,CUST00011,Event,2025-09-03,Lost,90,Agent A
LEAD01363,CUST00942,Referral,2026-01-27,Lost,1,Agent E
LEAD01364,CUST01714,Email,2026-02-06,Converted,58,Agent A
LEAD01365,CUST01452,Email,2025-05-01,New,69,Agent D
LEAD01366,CUST01727,Advertisement,2025-01-27,Lost,15,Agent C
LEAD01367,CUST00993,Email,2026-03-21,Converted,12,Agent C
LEAD01368,CUST00191,Social Media,2025-04-19,Qualified,56,Agent B
LEAD01369,CUST00016,Referral,2025-04-30,Lost,22,Agent B
LEAD01370,CUST00305,Advertisement,2025-12-25,Contacted,98,Agent E
LEAD01371,CUST00116,Email,2025-06-06,New,20,Agent C
LEAD01372,CUST00896,Advertisement,2025-04-24,Qualified,14,Agent B
LEAD01373,CUST00102,Event,2025-07-02,Converted,34,Agent C
LEAD01374,CUST00372,Event,2025-11-08,Lost,34,Agent B
LEAD01375,CUST00839,Website,2026-05-20,Contacted,17,Agent D
LEAD01376,CUST01472,Website,2026-08-13,Lost,67,Agent C
LEAD01377,CUST01349,Email,2026-03-13,Contacted,35,Agent E
LEAD01378,CUST00117,Referral,2026-06-20,Converted,53,Agent E
LEAD01379,CUST01807,Website,2025-11-13,Contacted,25,Agent A
LEAD01380,CUST01100,Email,2025-09-01,Converted,10,Agent D
LEAD01381,CUST00698,Event,2026-05-04,New,7,Agent A
LEAD01382,CUST00766,Website,2025-06-30,Qualified,6,Agent C
LEAD01383,CUST01697,Social Media,2026-04-30,New,88,Agent E
LEAD01384,CUST00930,Social Media,2026-08-18,New,27,Agent D
LEAD01385,CUST00492,Website,2025-08-21,Contacted,31,Agent C
LEAD01386,CUST00850,Event,2026-01-13,Lost,58,Agent A
LEAD01387,CUST00137,Social Media,2026-04-11,Contacted,10,Agent A
LEAD01388,CUST00307,Advertisement,2026-04-12,New,61,Agent D
LEAD01389,CUST00630,Website,2025-05-03,Contacted,53,Agent D
LEAD01390,CUST00441,Advertisement,2026-07-28,New,80,Agent C
LEAD01391,CUST00699,Website,2025-10-27,Lost,13,Agent D
LEAD01392,CUST00130,Email,2025-01-25,Lost,2,Agent C
LEAD01393,CUST01221,Email,2025-03-12,Converted,78,Agent D
LEAD01394,CUST00231,Social Media,2026-03-10,Qualified,38,Agent E
LEAD01395,CUST00434,Referral,2025-09-12,Lost,7,Agent B
LEAD01396,CUST01956,Website,2025-11-07,New,56,Agent A
LEAD01397,CUST00012,Social Media,2025-12-24,Qualified,47,Agent B
LEAD01398,CUST00560,Email,2025-02-17,Converted,96,Agent A
LEAD01399,CUST01001,Email,2025-07-28,Lost,95,Agent A
LEAD01400,CUST00615,Referral,2025-10-03,Lost,54,Agent C
LEAD01401,CUST00642,Website,2026-04-11,Lost,16,Agent C
LEAD01402,CUST00255,Event,2026-01-24,Qualified,75,Agent E
LEAD01403,CUST00847,Event,2025-02-21,Contacted,21,Agent D
LEAD01404,CUST01511,Advertisement,2026-01-01,New,84,Agent E
LEAD01405,CUST01176,Email,2026-06-22,Lost,61,Agent C
LEAD01406,CUST01849,Event,2025-02-02,Converted,36,Agent B
LEAD01407,CUST01400,Event,2026-08-12,Contacted,98,Agent E
LEAD01408,CUST01580,Event,2025-02-26,New,52,Agent C
LEAD01409,CUST00864,Social Media,2026-01-07,New,39,Agent D
LEAD01410,CUST01226,Email,2025-07-29,Contacted,19,Agent D
LEAD01411,CUST01157,Referral,2026-03-12,Qualified,65,Agent C
LEAD01412,CUST01627,Email,2026-05-18,Converted,27,Agent C
LEAD01413,CUST01003,Advertisement,2026-05-23,Lost,16,Agent D
LEAD01414,CUST00809,Social Media,2026-06-03,Qualified,12,Agent C
LEAD01415,CUST00141,Social Media,2026-05-02,New,65,Agent A
LEAD01416,CUST01719,Social Media,2025-07-04,Converted,93,Agent E
LEAD01417,CUST00872,Email,2025-10-05,Contacted,26,Agent C
LEAD01418,CUST01598,Referral,2026-03-05,Lost,22,Agent E
LEAD01419,CUST01357,Social Media,2025-04-11,Lost,62,Agent D
LEAD01420,CUST00004,Event,2025-12-11,New,15,Agent C
LEAD01421,CUST01303,Email,2025-11-13,Lost,9,Agent B
LEAD01422,CUST00976,Referral,2026-08-10,Converted,64,Agent A
LEAD01423,CUST00480,Website,2025-01-30,Lost,53,Agent E
LEAD01424,CUST00530,Event,2025-02-26,Lost,3,Agent E
LEAD01425,CUST01276,Event,2025-01-18,Qualified,24,Agent B
LEAD01426,CUST00173,Email,2025-11-23,Contacted,20,Agent B
LEAD01427,CUST01213,Website,2025-11-25,Qualified,69,Agent C
LEAD01428,CUST01693,Website,2025-12-20,Converted,67,Agent E
LEAD01429,CUST00174,Social Media,2025-05-25,Converted,75,Agent C
LEAD01430,CUST00016,Event,2025-07-03,Qualified,10,Agent D
LEAD01431,CUST00122,Website,2025-09-06,Qualified,85,Agent D
LEAD01432,CUST01461,Referral,2025-01-28,Converted,21,Agent C
LEAD01433,CUST01696,Social Media,2026-03-25,Qualified,100,Agent C
LEAD01434,CUST01977,Referral,2025-02-01,New,88,Agent E
LEAD01435,CUST00058,Email,2026-02-02,Converted,46,Agent A
LEAD01436,CUST00965,Website,2025-09-28,Qualified,79,Agent A
LEAD01437,CUST00097,Advertisement,2026-08-19,Contacted,68,Agent D
LEAD01438,CUST00743,Referral,2026-02-17,Lost,78,Agent C
LEAD01439,CUST00616,Social Media,2025-10-11,New,2,Agent E
LEAD01440,CUST01212,Advertisement,2026-02-22,Converted,9,Agent D
LEAD01441,CUST01818,Event,2025-03-11,Contacted,91,Agent A
LEAD01442,CUST01610,Advertisement,2025-04-18,Lost,79,Agent B
LEAD01443,CUST00128,Website,2025-10-25,Converted,62,Agent C
LEAD01444,CUST00481,Email,2026-05-27,New,32,Agent C
LEAD01445,CUST00550,Website,2026-05-04,Qualified,43,Agent B
LEAD01446,CUST00502,Event,2025-08-13,Lost,40,Agent E
LEAD01447,CUST00707,Referral,2025-06-19,Lost,44,Agent D
LEAD01448,CUST01215,Email,2026-07-29,Contacted,63,Agent C
LEAD01449,CUST01480,Website,2025-12-03,Converted,76,Agent C
LEAD01450,CUST01880,Advertisement,2025-03-12,Qualified,39,Agent D
LEAD01451,CUST01406,Social Media,2025-05-15,Contacted,84,Agent C
LEAD01452,CUST00597,Event,2026-05-14,Converted,10,Agent B
LEAD01453,CUST00369,Event,2026-06-20,Converted,81,Agent B
LEAD01454,CUST00754,Website,2026-06-26,Contacted,68,Agent D
LEAD01455,CUST01600,Referral,2025-01-05,Lost,52,Agent C
LEAD01456,CUST01987,Email,2026-05-06,Qualified,38,Agent E
LEAD01457,CUST00785,Advertisement,2025-03-08,Converted,38,Agent A
LEAD01458,CUST00353,Advertisement,2026-04-28,New,37,Agent C
LEAD01459,CUST00010,Event,2026-06-10,Lost,95,Agent B
LEAD01460,CUST00154,Referral,2025-08-04,Contacted,3,Agent A
LEAD01461,CUST01274,Social Media,2025-04-26,Contacted,64,Agent C
LEAD01462,CUST01180,Social Media,2026-03-02,Converted,99,Agent A
LEAD01463,CUST01287,Social Media,2025-02-10,Converted,55,Agent C
LEAD01464,CUST00049,Social Media,2025-12-12,Converted,64,Agent D
LEAD01465,CUST00874,Advertisement,2025-07-17,Qualified,60,Agent A
LEAD01466,CUST00361,Social Media,2025-09-10,Qualified,51,Agent E
LEAD01467,CUST00674,Website,2026-05-08,Lost,63,Agent C
LEAD01468,CUST01245,Email,2026-08-15,Contacted,91,Agent B
LEAD01469,CUST00552,Event,2025-08-28,New,72,Agent A
LEAD01470,CUST01320,Social Media,2025-06-23,Converted,85,Agent C
LEAD01471,CUST00579,Event,2026-05-13,Converted,56,Agent E
LEAD01472,CUST01021,Advertisement,2025-09-04,Converted,78,Agent E
LEAD01473,CUST00919,Advertisement,2025-04-30,Qualified,88,Agent E
LEAD01474,CUST00768,Email,2026-06-23,Contacted,22,Agent C
LEAD01475,CUST00253,Event,2026-08-15,Converted,86,Agent B
LEAD01476,CUST01153,Website,2025-06-22,Converted,69,Agent B
LEAD01477,CUST01981,Event,2025-04-05,Lost,45,Agent A
LEAD01478,CUST01287,Email,2025-04-01,Contacted,78,Agent A
LEAD01479,CUST01492,Advertisement,2025-12-23,New,17,Agent E
LEAD01480,CUST01607,Email,2025-07-04,Qualified,70,Agent E
LEAD01481,CUST00077,Advertisement,2026-01-07,Lost,58,Agent E
LEAD01482,CUST01586,Event,2026-03-29,Lost,89,Agent C
LEAD01483,CUST00485,Website,2025-01-04,Converted,63,Agent D
LEAD01484,CUST01330,Social Media,2026-05-28,Qualified,53,Agent D
LEAD01485,CUST01968,Referral,2025-01-18,Qualified,53,Agent B
LEAD01486,CUST01789,Advertisement,2025-03-10,New,56,Agent C
LEAD01487,CUST00829,Email,2026-03-09,New,90,Agent B
LEAD01488,CUST01677,Social Media,2026-01-06,New,79,Agent C
LEAD01489,CUST01238,Social Media,2026-08-07,Qualified,10,Agent E
LEAD01490,CUST00267,Website,2025-12-05,New,54,Agent B
LEAD01491,CUST00480,Website,2025-09-06,Converted,29,Agent E
LEAD01492,CUST01914,Referral,2026-02-03,Qualified,17,Agent A
LEAD01493,CUST01831,Referral,2026-03-31,Contacted,87,Agent E
LEAD01494,CUST01784,Referral,2026-02-04,Qualified,86,Agent D
LEAD01495,CUST00769,Advertisement,2025-08-09,Lost,94,Agent B
LEAD01496,CUST00642,Email,2026-07-26,Converted,40,Agent E
LEAD01497,CUST01613,Event,2025-06-29,Lost,43,Agent E
LEAD01498,CUST00041,Referral,2025-07-26,New,78,Agent A
LEAD01499,CUST01795,Advertisement,2025-06-15,Lost,20,Agent D
LEAD01500,CUST01208,Event,2025-06-28,Contacted,6,Agent D
LEAD01501,CUST01266,Event,2025-05-07,New,43,Agent A
LEAD01502,CUST00877,Social Media,2025-12-13,New,63,Agent E
LEAD01503,CUST01959,Event,2026-03-11,Converted,46,Agent B
LEAD01504,CUST01500,Advertisement,2025-09-13,New,22,Agent E
LEAD01505,CUST00108,Email,2026-07-04,New,52,Agent A
LEAD01506,CUST01050,Social Media,2025-10-10,Converted,95,Agent D
LEAD01507,CUST01720,Email,2025-10-06,New,28,Agent A
LEAD01508,CUST00153,Advertisement,2025-02-11,Converted,41,Agent B
LEAD01509,CUST01474,Referral,2026-06-23,Contacted,32,Agent B
LEAD01510,CUST00490,Advertisement,2025-03-30,Converted,30,Agent C
LEAD01511,CUST01014,Event,2025-04-08,New,66,Agent B
LEAD01512,CUST01766,Referral,2026-07-12,New,38,Agent E
LEAD01513,CUST00985,Advertisement,2025-11-06,Qualified,63,Agent E
LEAD01514,CUST00076,Email,2025-02-10,Qualified,2,Agent C
LEAD01515,CUST00042,Social Media,2025-09-21,Qualified,67,Agent D
LEAD01516,CUST01474,Referral,2025-12-18,Contacted,11,Agent E
LEAD01517,CUST01862,Advertisement,2025-01-07,Lost,38,Agent A
LEAD01518,CUST00584,Email,2026-03-26,Lost,88,Agent C
LEAD01519,CUST01871,Website,2026-02-03,Contacted,34,Agent D
LEAD01520,CUST00906,Event,2025-01-08,Lost,70,Agent C
LEAD01521,CUST00118,Website,2026-01-04,Qualified,36,Agent B
LEAD01522,CUST01063,Referral,2025-05-13,New,91,Agent C
LEAD01523,CUST01948,Event,2026-03-14,New,96,Agent B
LEAD01524,CUST00501,Referral,2025-08-13,Qualified,91,Agent E
LEAD01525,CUST01922,Event,2025-05-01,Lost,40,Agent C
LEAD01526,CUST01304,Social Media,2025-10-30,Lost,32,Agent A
LEAD01527,CUST00793,Event,2025-09-22,Contacted,61,Agent A
LEAD01528,CUST01387,Email,2025-07-23,Lost,82,Agent D
LEAD01529,CUST00802,Website,2026-06-08,Qualified,53,Agent B
LEAD01530,CUST00171,Email,2026-01-22,Lost,74,Agent C
LEAD01531,CUST01742,Referral,2025-10-18,New,88,Agent E
LEAD01532,CUST00748,Website,2025-05-15,Contacted,76,Agent E
LEAD01533,CUST01132,Social Media,2025-12-05,Qualified,37,Agent D
LEAD01534,CUST01489,Referral,2025-01-16,Converted,25,Agent B
LEAD01535,CUST00166,Referral,2026-06-12,Lost,44,Agent C
LEAD01536,CUST01444,Social Media,2025-01-01,Lost,58,Agent B
LEAD01537,CUST00731,Advertisement,2026-02-21,Qualified,85,Agent B
LEAD01538,CUST01090,Event,2025-07-25,Lost,31,Agent B
LEAD01539,CUST00915,Email,2026-03-05,New,17,Agent E
LEAD01540,CUST01556,Website,2025-08-04,Contacted,32,Agent E
LEAD01541,CUST00376,Website,2025-01-16,Contacted,60,Agent D
LEAD01542,CUST00216,Social Media,2026-07-20,New,24,Agent E
LEAD01543,CUST00822,Email,2026-04-02,Qualified,40,Agent A
LEAD01544,CUST00237,Advertisement,2025-01-27,Lost,26,Agent E
LEAD01545,CUST00486,Website,2025-01-20,Contacted,99,Agent C
LEAD01546,CUST01315,Social Media,2025-11-12,Contacted,52,Agent C
LEAD01547,CUST01638,Social Media,2026-07-25,New,73,Agent A
LEAD01548,CUST01387,Email,2025-12-11,New,53,Agent C
LEAD01549,CUST00636,Referral,2025-01-07,New,2,Agent E
LEAD01550,CUST01630,Social Media,2026-02-21,Converted,27,Agent A
LEAD01551,CUST00813,Advertisement,2025-09-12,New,84,Agent D
LEAD01552,CUST00363,Social Media,2026-01-16,New,52,Agent D
LEAD01553,CUST01513,Email,2025-07-28,Lost,71,Agent A
LEAD01554,CUST01034,Event,2025-01-05,New,77,Agent A
LEAD01555,CUST00742,Event,2025-01-11,Contacted,57,Agent E
LEAD01556,CUST01322,Referral,2026-01-12,Converted,58,Agent D
LEAD01557,CUST01450,Advertisement,2026-01-14,Contacted,24,Agent E
LEAD01558,CUST00448,Referral,2025-07-12,Contacted,25,Agent D
LEAD01559,CUST00235,Advertisement,2025-02-19,Contacted,15,Agent A
LEAD01560,CUST01034,Advertisement,2026-04-06,Qualified,30,Agent A
LEAD01561,CUST00104,Event,2025-04-01,Lost,63,Agent A
LEAD01562,CUST01277,Advertisement,2025-04-23,Lost,93,Agent D
LEAD01563,CUST00880,Email,2025-09-27,Contacted,44,Agent C
LEAD01564,CUST00429,Email,2026-03-03,Contacted,61,Agent D
LEAD01565,CUST01198,Website,2026-08-17,Qualified,87,Agent C
LEAD01566,CUST00752,Website,2026-01-08,Qualified,68,Agent A
LEAD01567,CUST00777,Website,2026-07-27,New,27,Agent E
LEAD01568,CUST00433,Website,2026-01-24,Converted,29,Agent E
LEAD01569,CUST01353,Advertisement,2026-05-21,Qualified,64,Agent E
LEAD01570,CUST01806,Referral,2025-04-15,Converted,29,Agent A
LEAD01571,CUST01238,Website,2025-02-03,Qualified,25,Agent A
LEAD01572,CUST00474,Advertisement,2026-02-03,Lost,60,Agent C
LEAD01573,CUST01667,Referral,2026-08-05,Contacted,64,Agent C
LEAD01574,CUST00242,Email,2026-03-16,Contacted,26,Agent C
LEAD01575,CUST00580,Advertisement,2025-10-19,Converted,5,Agent A
LEAD01576,CUST00071,Event,2025-03-08,Qualified,77,Agent A
LEAD01577,CUST01697,Advertisement,2025-07-22,Qualified,40,Agent D
LEAD01578,CUST00090,Advertisement,2026-02-12,New,64,Agent D
LEAD01579,CUST01093,Website,2025-04-10,New,18,Agent E
LEAD01580,CUST00384,Website,2025-10-15,Lost,32,Agent E
LEAD01581,CUST00425,Social Media,2025-06-22,Contacted,61,Agent C
LEAD01582,CUST01217,Event,2025-10-20,Lost,13,Agent B
LEAD01583,CUST01608,Email,2026-04-01,Converted,32,Agent D
LEAD01584,CUST00036,Referral,2026-06-12,Qualified,72,Agent D
LEAD01585,CUST00318,Referral,2025-09-02,Contacted,78,Agent C
LEAD01586,CUST00574,Referral,2026-05-08,New,36,Agent C
LEAD01587,CUST01888,Referral,2026-02-23,Qualified,12,Agent B
LEAD01588,CUST00117,Advertisement,2026-07-04,Contacted,3,Agent D
LEAD01589,CUST00358,Social Media,2026-03-18,Qualified,56,Agent D
LEAD01590,CUST00808,Advertisement,2025-11-25,New,70,Agent C
LEAD01591,CUST00652,Website,2026-02-06,Contacted,60,Agent C
LEAD01592,CUST00098,Website,2025-07-09,Qualified,41,Agent B
LEAD01593,CUST01081,Email,2026-02-06,Lost,3,Agent C
