interaction_id,customer_id,agent_id,interaction_datetime,channel,call_reason,duration_minutes,outcome,satisfaction_score
CALL00884,CUST01585,AG008,2026-07-14 10:48:26,Chat,Product Query,44,No Response,4
CALL00885,CUST01773,AG007,2026-04-19 23:58:39,Chat,Technical Support,16,Resolved,1
CALL00886,CUST00669,AG002,2026-06-15 06:28:06,Chat,Cancellation,9,Escalated,4
CALL00887,CUST00926,AG003,2025-03-13 11:41:02,Chat,Technical Support,51,Escalated,3
CALL00888,CUST01473,AG001,2025-08-07 21:15:56,Phone,Complaint,1,Resolved,5
CALL00889,CUST01356,AG005,2025-04-30 04:02:37,Email,Technical Support,37,Resolved,3
CALL00890,CUST00702,AG002,2026-01-19 11:55:53,Phone,Technical Support,2,Resolved,1
CALL00891,CUST01444,AG007,2026-01-01 21:11:59,Chat,Product Query,11,Follow-up Required,5
CALL00892,CUST00517,AG005,2025-11-16 00:05:21,Chat,Complaint,20,Escalated,2
CALL00893,CUST00271,AG010,2025-04-09 23:42:27,Chat,Billing,48,Follow-up Required,4
CALL00894,CUST00466,AG008,2025-03-05 15:32:01,Chat,Technical Support,6,No Response,4
CALL00895,CUST01951,AG003,2026-08-09 10:46:59,Chat,Cancellation,6,Resolved,2
CALL00896,CUST01768,AG004,2025-05-18 03:00:21,Chat,Cancellation,15,Resolved,1
CALL00897,CUST00263,AG005,2026-07-26 03:11:25,Phone,Billing,26,Escalated,3
CALL00898,CUST01611,AG001,2025-10-28 21:51:58,Email,Product Query,18,Follow-up Required,3
CALL00899,CUST00737,AG008,2025-01-12 21:25:50,Email,Billing,46,Resolved,3
CALL00900,CUST00417,AG001,2025-09-27 11:43:20,Chat,Technical Support,30,Resolved,5
CALL00901,CUST00551,AG009,2026-06-07 17:46:01,Email,Technical Support,54,Escalated,4
CALL00902,CUST00141,AG005,2025-12-08 20:55:59,Phone,Billing,54,No Response,2
CALL00903,CUST00412,AG005,2026-07-18 15:33:53,Chat,Technical Support,18,Escalated,4
CALL00904,CUST00310,AG001,2026-04-21 02:35:23,Email,Billing,45,Resolved,2
CALL00905,CUST00322,AG007,2026-06-13 16:34:50,Email,Product Query,37,No Response,4
CALL00906,CUST00616,AG008,2026-04-24 22:19:46,Phone,Technical Support,39,Resolved,2
CALL00907,CUST01813,AG005,2026-02-17 01:00:10,Chat,Technical Support,51,Resolved,5
CALL00908,CUST01220,AG003,2025-06-12 01:31:07,Phone,Billing,12,No Response,3
CALL00909,CUST00371,AG010,2026-01-07 16:56:22,Chat,Complaint,52,Follow-up Required,2
CALL00910,CUST01331,AG005,2025-06-08 04:39:26,Chat,Technical Support,35,Escalated,5
CALL00911,CUST01866,AG007,2026-01-16 22:22:39,Chat,Product Query,1,No Response,5
CALL00912,CUST00228,AG008,2026-01-02 20:34:01,Phone,Billing,24,No Response,1
CALL00913,CUST00496,AG006,2026-04-20 10:31:39,Phone,Technical Support,6,Follow-up Required,1
CALL00914,CUST00910,AG006,2025-08-14 19:04:56,Chat,Billing,20,No Response,5
CALL00915,CUST00289,AG007,2025-06-26 01:50:18,Chat,Technical Support,12,Follow-up Required,5
CALL00916,CUST01042,AG009,2026-07-27 03:24:45,Chat,Product Query,40,Resolved,2
CALL00917,CUST01240,AG007,2025-07-17 17:26:27,Phone,Complaint,1,Follow-up Required,2
CALL00918,CUST00519,AG009,2026-01-14 02:36:58,Email,Technical Support,6,Escalated,4
CALL00919,CUST00508,AG003,2026-06-12 16:27:33,Email,Product Query,54,Follow-up Required,4
CALL00920,CUST01460,AG002,2025-06-03 18:05:49,Phone,Billing,25,Follow-up Required,3
CALL00921,CUST01107,AG002,2025-08-17 05:41:38,Phone,Billing,4,Escalated,4
CALL00922,CUST01191,AG001,2025-03-04 21:40:27,Email,Cancellation,47,Resolved,2
CALL00923,CUST00127,AG005,2025-04-16 00:24:51,Chat,Product Query,55,No Response,2
CALL00924,CUST01462,AG009,2026-03-08 09:20:52,Email,Billing,20,Follow-up Required,3
CALL00925,CUST01128,AG001,2025-03-11 15:23:06,Phone,Complaint,19,Escalated,2
CALL00926,CUST01397,AG007,2025-07-11 02:58:26,Email,Complaint,34,Follow-up Required,5
CALL00927,CUST00660,AG009,2025-03-24 06:10:51,Chat,Technical Support,5,Follow-up Required,4
CALL00928,CUST01794,AG010,2025-04-25 00:50:01,Chat,Cancellation,60,No Response,3
CALL00929,CUST00024,AG009,2026-04-23 05:26:42,Phone,Complaint,23,Escalated,2
CALL00930,CUST01347,AG001,2025-05-31 11:16:06,Chat,Billing,16,Follow-up Required,3
CALL00931,CUST00120,AG002,2025-10-24 17:29:34,Chat,Complaint,44,Resolved,2
CALL00932,CUST01601,AG010,2026-02-18 23:06:19,Chat,Technical Support,24,Resolved,2
CALL00933,CUST01657,AG001,2026-07-07 21:57:42,Chat,Billing,9,Resolved,4
CALL00934,CUST01019,AG010,2026-01-28 05:25:25,Phone,Technical Support,29,Resolved,1
CALL00935,CUST01108,AG010,2025-08-27 13:21:47,Email,Product Query,58,No Response,4
CALL00936,CUST00475,AG003,2025-03-02 02:03:30,Phone,Complaint,30,Follow-up Required,4
CALL00937,CUST00022,AG009,2025-09-21 05:22:57,Chat,Complaint,11,No Response,1
CALL00938,CUST00182,AG001,2026-02-01 05:41:37,Email,Complaint,14,Follow-up Required,1
CALL00939,CUST00465,AG002,2025-01-09 02:55:07,Chat,Technical Support,54,Escalated,3
CALL00940,CUST00979,AG004,2026-01-03 11:24:35,Chat,Cancellation,47,Escalated,1
CALL00941,CUST00379,AG003,2025-01-08 02:44:14,Phone,Product Query,1,Escalated,5
CALL00942,CUST01597,AG005,2026-04-22 22:54:46,Phone,Complaint,14,Resolved,3
CALL00943,CUST01413,AG003,2026-07-27 09:40:42,Chat,Cancellation,45,Resolved,3
CALL00944,CUST01167,AG003,2025-02-21 21:17:00,Phone,Product Query,19,No Response,3
CALL00945,CUST01324,AG004,2026-07-11 19:19:43,Chat,Technical Support,30,Escalated,2
CALL00946,CUST00052,AG001,2025-06-12 07:07:53,Phone,Billing,53,Follow-up Required,4
CALL00947,CUST00517,AG007,2025-02-15 11:16:05,Phone,Cancellation,47,Resolved,4
CALL00948,CUST00479,AG009,2026-04-24 21:55:16,Email,Billing,41,Follow-up Required,1
CALL00949,CUST00045,AG005,2025-07-09 06:31:36,Phone,Product Query,40,No Response,1
CALL00950,CUST00883,AG003,2025-09-20 01:06:26,Email,Cancellation,15,Follow-up Required,5
CALL00951,CUST00777,AG010,2026-08-10 16:27:07,Phone,Product Query,12,Escalated,5
CALL00952,CUST00805,AG009,2026-06-26 17:15:19,Chat,Complaint,50,Follow-up Required,5
CALL00953,CUST01345,AG005,2025-11-16 19:32:15,Email,Technical Support,3,Resolved,2
CALL00954,CUST01395,AG003,2026-02-17 11:15:57,Email,Complaint,39,Escalated,5
CALL00955,CUST00657,AG008,2025-06-15 03:46:37,Phone,Cancellation,25,Resolved,4
CALL00956,CUST00352,AG009,2025-02-02 07:39:22,Phone,Technical Support,2,Escalated,2
CALL00957,CUST00752,AG001,2026-02-24 16:02:58,Chat,Complaint,35,Escalated,4
CALL00958,CUST00740,AG003,2025-09-26 23:00:11,Phone,Technical Support,8,Escalated,4
CALL00959,CUST00167,AG009,2026-07-07 00:05:07,Phone,Billing,51,No Response,4
CALL00960,CUST01072,AG002,2025-06-26 23:36:02,Email,Cancellation,15,Resolved,5
CALL00961,CUST00766,AG003,2025-05-12 16:27:58,Chat,Product Query,15,Resolved,5
CALL00962,CUST01968,AG009,2026-03-30 12:11:44,Chat,Billing,41,Follow-up Required,4
CALL00963,CUST00271,AG009,2025-11-14 02:35:36,Phone,Product Query,19,No Response,3
CALL00964,CUST01851,AG003,2025-03-31 08:10:19,Chat,Technical Support,23,Follow-up Required,4
CALL00965,CUST00686,AG009,2026-01-18 05:22:02,Email,Billing,21,Resolved,5
CALL00966,CUST00764,AG004,2026-06-11 00:54:19,Email,Billing,31,Escalated,3
CALL00967,CUST00516,AG003,2026-01-10 00:58:51,Email,Technical Support,44,Follow-up Required,4
CALL00968,CUST00669,AG005,2026-03-11 21:40:38,Chat,Technical Support,47,Escalated,2
CALL00969,CUST00095,AG006,2025-04-09 19:58:20,Chat,Complaint,8,Resolved,5
CALL00970,CUST01900,AG007,2025-12-16 04:16:13,Phone,Cancellation,29,No Response,5
CALL00971,CUST00670,AG003,2026-02-17 12:33:41,Email,Technical Support,32,No Response,1
CALL00972,CUST01724,AG007,2025-12-01 11:40:03,Chat,Cancellation,58,No Response,1
CALL00973,CUST01537,AG001,2026-07-14 15:57:32,Chat,Technical Support,36,Follow-up Required,5
CALL00974,CUST01421,AG001,2026-07-22 07:53:24,Chat,Complaint,50,Resolved,4
CALL00975,CUST00769,AG003,2025-11-18 21:00:56,Email,Product Query,32,Follow-up Required,4
CALL00976,CUST01244,AG010,2026-05-30 18:10:03,Phone,Cancellation,31,Escalated,1
CALL00977,CUST00709,AG008,2025-02-15 19:47:51,Email,Cancellation,33,No Response,5
CALL00978,CUST01458,AG001,2026-07-04 11:42:19,Phone,Cancellation,6,Resolved,4
CALL00979,CUST01653,AG001,2025-03-31 00:27:40,Email,Billing,27,Follow-up Required,2
CALL00980,CUST01420,AG009,2026-05-06 01:11:15,Phone,Product Query,57,Resolved,5
CALL00981,CUST00812,AG006,2025-09-23 19:26:41,Email,Billing,60,Follow-up Required,4
CALL00982,CUST01674,AG008,2025-07-29 00:24:06,Chat,Complaint,11,No Response,5
CALL00983,CUST00017,AG004,2026-05-17 21:42:54,Email,Cancellation,28,Follow-up Required,3
CALL00984,CUST01448,AG003,2025-04-12 04:12:43,Email,Complaint,49,Resolved,3
CALL00985,CUST01675,AG002,2025-12-10 20:21:14,Phone,Cancellation,51,Follow-up Required,4
CALL00986,CUST01301,AG006,2025-06-27 16:07:46,Email,Product Query,39,No Response,1
CALL00987,CUST00957,AG006,2025-06-07 19:37:21,Chat,Cancellation,34,Follow-up Required,4
CALL00988,CUST01874,AG006,2026-07-28 03:19:58,Chat,Technical Support,53,Follow-up Required,5
CALL00989,CUST00075,AG010,2025-04-08 01:40:45,Email,Product Query,37,No Response,5
CALL00990,CUST01882,AG007,2026-07-29 07:26:59,Chat,Billing,48,Escalated,2
CALL00991,CUST00541,AG010,2025-01-17 03:35:20,Email,Cancellation,49,No Response,3
CALL00992,CUST00834,AG008,2025-05-02 10:15:00,Chat,Billing,17,Escalated,2
CALL00993,CUST00543,AG002,2025-08-12 11:55:02,Phone,Billing,59,Escalated,3
CALL00994,CUST01998,AG006,2025-05-15 21:01:55,Phone,Cancellation,23,Follow-up Required,4
CALL00995,CUST00765,AG010,2025-06-04 22:56:04,Email,Product Query,9,No Response,5
CALL00996,CUST00787,AG008,2026-01-28 03:06:00,Phone,Cancellation,15,Resolved,5
CALL00997,CUST01218,AG002,2025-02-06 00:48:07,Phone,Cancellation,35,Follow-up Required,3
CALL00998,CUST00498,AG002,2025-11-26 21:14:24,Chat,Cancellation,56,Escalated,2
CALL00999,CUST00676,AG001,2025-08-31 05:18:05,Phone,Cancellation,11,Resolved,3
CALL01000,CUST00415,AG007,2025-12-03 09:12:28,Chat,Technical Support,41,Resolved,2
CALL01001,CUST01443,AG005,2025-07-26 19:00:17,Email,Complaint,3,Resolved,3
CALL01002,CUST00238,AG005,2026-06-25 14:19:37,Chat,Complaint,31,Follow-up Required,2
CALL01003,CUST01324,AG010,2025-07-16 22:33:49,Phone,Technical Support,54,Resolved,4
CALL01004,CUST00730,AG010,2025-11-28 23:59:16,Chat,Product Query,39,Follow-up Required,4
CALL01005,CUST00215,AG001,2025-09-19 01:00:29,Chat,Billing,60,Escalated,5
CALL01006,CUST01937,AG009,2025-12-12 20:57:22,Phone,Product Query,58,Escalated,1
CALL01007,CUST00685,AG010,2025-08-25 07:06:26,Phone,Product Query,42,Resolved,2
CALL01008,CUST00650,AG001,2026-01-30 03:37:19,Chat,Cancellation,2,Escalated,1
CALL01009,CUST00161,AG010,2025-05-03 02:56:54,Email,Billing,25,No Response,2
CALL01010,CUST01840,AG008,2025-11-01 06:36:15,Chat,Product Query,8,No Response,1
CALL01011,CUST01816,AG003,2026-05-23 17:44:06,Phone,Product Query,46,Escalated,1
CALL01012,CUST00215,AG007,2025-12-13 15:10:34,Phone,Billing,10,Follow-up Required,3
CALL01013,CUST00572,AG001,2025-05-01 12:10:47,Chat,Cancellation,60,Resolved,1
CALL01014,CUST00293,AG008,2026-03-22 01:43:32,Phone,Billing,38,Follow-up Required,3
CALL01015,CUST01408,AG004,2025-07-10 03:59:05,Email,Product Query,55,Follow-up Required,1
CALL01016,CUST00327,AG003,2026-06-30 12:10:58,Email,Billing,49,Resolved,4
CALL01017,CUST00788,AG008,2026-05-07 21:19:10,Phone,Product Query,52,No Response,4
CALL01018,CUST01099,AG008,2026-07-10 12:39:22,Email,Billing,3,Escalated,5
CALL01019,CUST01912,AG004,2026-05-14 01:44:21,Phone,Billing,31,Follow-up Required,2
CALL01020,CUST01984,AG002,2026-02-03 01:34:31,Email,Technical Support,55,Follow-up Required,2
CALL01021,CUST00850,AG008,2026-01-29 23:55:18,Phone,Technical Support,13,Escalated,3
CALL01022,CUST00409,AG009,2025-06-10 03:31:56,Phone,Complaint,23,Resolved,5
CALL01023,CUST01150,AG009,2025-08-09 19:56:19,Phone,Product Query,9,Resolved,5
CALL01024,CUST00668,AG005,2026-06-01 18:43:06,Chat,Technical Support,31,No Response,3
CALL01025,CUST00896,AG006,2026-01-04 12:04:36,Email,Cancellation,5,No Response,5
CALL01026,CUST01707,AG002,2026-02-18 14:47:54,Chat,Cancellation,6,Escalated,2
CALL01027,CUST00848,AG004,2025-05-08 13:10:16,Phone,Complaint,21,No Response,3
CALL01028,CUST01063,AG008,2025-08-08 03:10:42,Chat,Technical Support,48,Resolved,1
CALL01029,CUST01114,AG008,2025-05-30 14:15:16,Email,Cancellation,3,Escalated,1
CALL01030,CUST00690,AG004,2026-01-09 22:38:26,Chat,Product Query,51,No Response,4
CALL01031,CUST01793,AG010,2025-11-06 17:29:19,Phone,Cancellation,41,Resolved,3
CALL01032,CUST00846,AG003,2025-09-09 21:51:16,Email,Technical Support,57,Follow-up Required,3
CALL01033,CUST01200,AG008,2026-04-04 01:30:34,Chat,Billing,50,Escalated,5
CALL01034,CUST01471,AG007,2026-05-12 17:44:31,Chat,Technical Support,45,No Response,3
CALL01035,CUST01647,AG006,2026-07-09 03:15:45,Phone,Complaint,48,Escalated,5
CALL01036,CUST00725,AG004,2025-07-20 15:22:27,Email,Cancellation,43,Follow-up Required,3
CALL01037,CUST00070,AG008,2025-10-15 15:43:38,Email,Technical Support,6,Follow-up Required,2
CALL01038,CUST01325,AG003,2025-09-20 01:02:17,Chat,Technical Support,40,Resolved,1
CALL01039,CUST00202,AG009,2026-07-11 14:13:11,Email,Complaint,13,Escalated,5
CALL01040,CUST01602,AG007,2026-04-18 14:19:23,Phone,Technical Support,11,Resolved,4
CALL01041,CUST01992,AG005,2026-07-05 22:04:12,Phone,Technical Support,59,Resolved,2
CALL01042,CUST00114,AG004,2025-04-30 10:55:35,Chat,Product Query,55,No Response,4
CALL01043,CUST00044,AG002,2025-11-21 22:11:33,Chat,Product Query,60,Escalated,5
CALL01044,CUST01500,AG001,2025-12-03 03:28:04,Email,Technical Support,1,Escalated,1
CALL01045,CUST01414,AG004,2025-09-12 22:40:52,Email,Cancellation,59,Escalated,5
CALL01046,CUST01889,AG003,2025-09-25 12:26:21,Chat,Product Query,1,Escalated,1
CALL01047,CUST00257,AG007,2026-05-19 14:00:44,Chat,Product Query,56,Escalated,1
CALL01048,CUST00161,AG005,2025-08-07 22:46:08,Phone,Cancellation,8,Escalated,3
CALL01049,CUST00737,AG002,2025-09-22 16:08:24,Email,Complaint,9,Escalated,2
CALL01050,CUST00164,AG006,2025-03-07 13:25:33,Email,Complaint,3,Escalated,2
CALL01051,CUST01807,AG007,2026-01-14 16:32:36,Chat,Cancellation,48,No Response,3
CALL01052,CUST01231,AG005,2025-01-07 22:37:28,Email,Technical Support,49,No Response,3
CALL01053,CUST01341,AG007,2026-03-22 15:58:20,Phone,Product Query,13,Resolved,2
CALL01054,CUST01353,AG010,2026-01-01 18:08:22,Chat,Cancellation,49,Follow-up Required,3
CALL01055,CUST01036,AG006,2026-07-27 01:52:26,Chat,Cancellation,16,Resolved,5
CALL01056,CUST00925,AG004,2025-11-30 20:15:48,Phone,Billing,53,Resolved,4
CALL01057,CUST00435,AG007,2026-03-06 10:49:32,Chat,Billing,30,Resolved,3
CALL01058,CUST01872,AG009,2026-07-12 22:40:57,Email,Product Query,35,Resolved,4
CALL01059,CUST01102,AG007,2025-05-17 03:42:11,Email,Product Query,49,No Response,5
CALL01060,CUST00254,AG005,2025-06-29 12:53:46,Chat,Complaint,29,Escalated,1
CALL01061,CUST00335,AG002,2025-11-07 07:40:32,Email,Complaint,27,Resolved,1
CALL01062,CUST00237,AG007,2025-01-25 04:31:30,Chat,Product Query,35,Resolved,5
CALL01063,CUST01794,AG008,2025-05-23 20:18:51,Email,Billing,14,Escalated,5
CALL01064,CUST00021,AG006,2025-10-04 03:18:21,Email,Complaint,28,Escalated,4
CALL01065,CUST01854,AG007,2025-05-26 17:39:21,Phone,Cancellation,55,Follow-up Required,4
CALL01066,CUST01645,AG002,2025-01-26 00:14:46,Email,Technical Support,39,No Response,5
CALL01067,CUST00279,AG010,2026-03-21 20:40:37,Email,Product Query,18,Resolved,1
CALL01068,CUST00181,AG005,2025-06-04 06:13:28,Chat,Complaint,56,Resolved,3
CALL01069,CUST01859,AG009,2025-01-11 07:09:59,Phone,Cancellation,47,Resolved,1
CALL01070,CUST01207,AG007,2026-02-03 06:37:13,Email,Cancellation,59,Resolved,5
CALL01071,CUST01840,AG008,2025-05-16 02:08:46,Chat,Cancellation,46,Escalated,1
CALL01072,CUST01860,AG003,2025-09-30 10:16:24,Phone,Billing,2,Resolved,1
CALL01073,CUST00022,AG003,2026-03-30 07:29:02,Phone,Complaint,6,Follow-up Required,3
CALL01074,CUST00106,AG004,2025-07-14 23:39:27,Email,Technical Support,1,No Response,2
CALL01075,CUST01587,AG003,2025-12-15 18:24:29,Email,Complaint,27,Escalated,5
CALL01076,CUST00235,AG008,2026-04-22 09:59:24,Email,Product Query,28,Escalated,2
CALL01077,CUST01651,AG002,2026-03-15 11:43:25,Phone,Product Query,8,Escalated,4
CALL01078,CUST01743,AG008,2025-07-20 13:15:46,Chat,Cancellation,6,Resolved,2
CALL01079,CUST00975,AG002,2025-08-25 22:15:04,Phone,Cancellation,44,Resolved,3
CALL01080,CUST00556,AG006,2025-04-06 09:48:52,Chat,Technical Support,43,No Response,5
CALL01081,CUST01983,AG003,2025-04-02 17:55:47,Chat,Technical Support,45,Escalated,4
CALL01082,CUST00845,AG008,2025-06-16 11:38:56,Phone,Technical Support,37,No Response,1
CALL01083,CUST00482,AG003,2026-07-16 17:28:15,Phone,Technical Support,19,Escalated,5
CALL01084,CUST01161,AG009,2026-07-22 14:42:52,Phone,Complaint,34,Escalated,5
CALL01085,CUST00674,AG009,2026-05-23 08:11:05,Email,Technical Support,41,Follow-up Required,3
CALL01086,CUST01434,AG006,2025-05-30 01:40:27,Email,Cancellation,45,Escalated,2
CALL01087,CUST01972,AG001,2025-12-19 08:46:40,Email,Cancellation,25,No Response,4
CALL01088,CUST00368,AG007,2025-08-05 00:13:19,Chat,Technical Support,12,No Response,3
CALL01089,CUST00500,AG007,2025-06-14 03:59:43,Phone,Cancellation,34,No Response,1
CALL01090,CUST01748,AG001,2025-04-15 06:52:49,Email,Billing,53,Resolved,2
CALL01091,CUST01676,AG006,2026-07-25 23:54:08,Email,Product Query,42,Follow-up Required,1
CALL01092,CUST01549,AG001,2026-01-22 00:31:27,Phone,Product Query,43,Resolved,2
CALL01093,CUST00291,AG003,2026-02-23 06:51:30,Email,Billing,51,Escalated,1
CALL01094,CUST00182,AG007,2025-06-15 00:28:48,Email,Technical Support,41,Escalated,5
CALL01095,CUST00600,AG005,2026-08-06 23:44:57,Chat,Billing,30,Escalated,5
CALL01096,CUST00217,AG007,2025-05-05 21:38:48,Phone,Complaint,41,Resolved,1
CALL01097,CUST00955,AG005,2025-04-19 14:09:05,Phone,Complaint,43,No Response,4
CALL01098,CUST01415,AG003,2025-12-16 20:37:08,Phone,Cancellation,27,Follow-up Required,5
CALL01099,CUST01442,AG001,2026-07-11 06:55:41,Phone,Technical Support,17,Follow-up Required,5
CALL01100,CUST00946,AG007,2026-04-01 16:07:50,Email,Billing,23,No Response,5
CALL01101,CUST00735,AG006,2026-07-21 14:43:33,Email,Complaint,29,No Response,2
CALL01102,CUST00906,AG002,2025-12-19 13:57:57,Phone,Complaint,41,Escalated,3
CALL01103,CUST01417,AG002,2025-05-28 22:08:19,Chat,Cancellation,6,Escalated,1
CALL01104,CUST00436,AG008,2025-10-25 02:16:28,Email,Technical Support,41,No Response,5
CALL01105,CUST00003,AG009,2025-10-25 09:42:30,Chat,Cancellation,29,Resolved,1
CALL01106,CUST01425,AG004,2026-08-04 03:43:19,Phone,Product Query,7,Resolved,3
CALL01107,CUST01270,AG010,2025-06-25 14:35:05,Phone,Billing,23,Resolved,3
CALL01108,CUST00229,AG006,2025-06-19 20:43:01,Chat,Billing,46,Follow-up Required,2
CALL01109,CUST01202,AG006,2025-09-03 20:58:31,Email,Cancellation,56,No Response,5
CALL01110,CUST00747,AG010,2025-10-09 19:08:01,Phone,Cancellation,49,Escalated,3
CALL01111,CUST01820,AG007,2025-12-16 19:00:56,Email,Cancellation,16,Escalated,1
CALL01112,CUST01445,AG006,2025-04-24 22:21:53,Email,Complaint,35,Resolved,5
CALL01113,CUST00962,AG002,2026-04-28 12:36:28,Phone,Cancellation,60,Escalated,5
CALL01114,CUST01962,AG006,2025-10-27 18:35:29,Email,Product Query,30,No Response,2
CALL01115,CUST01402,AG004,2025-10-06 20:12:23,Email,Billing,13,Follow-up Required,2
CALL01116,CUST00425,AG002,2025-10-17 09:45:18,Phone,Cancellation,31,No Response,4
CALL01117,CUST01241,AG006,2026-07-02 19:41:38,Chat,Cancellation,36,Escalated,1
CALL01118,CUST01272,AG001,2026-04-05 21:31:04,Phone,Technical Support,14,Follow-up Required,4
CALL01119,CUST01605,AG010,2025-12-04 08:00:15,Phone,Technical Support,20,Follow-up Required,1
CALL01120,CUST00129,AG010,2025-09-30 09:23:10,Phone,Complaint,59,Escalated,2
CALL01121,CUST01807,AG008,2025-05-17 06:51:34,Phone,Product Query,55,No Response,1
CALL01122,CUST00534,AG009,2025-03-27 05:57:22,Phone,Billing,53,Resolved,4
CALL01123,CUST01022,AG009,2026-07-17 04:16:53,Chat,Technical Support,29,Resolved,4
CALL01124,CUST00193,AG009,2026-07-21 00:03:20,Email,Product Query,51,Resolved,3
CALL01125,CUST00329,AG002,2025-06-15 16:29:16,Phone,Complaint,16,Follow-up Required,5
CALL01126,CUST01662,AG010,2025-06-09 14:30:06,Chat,Complaint,19,Resolved,1
CALL01127,CUST01491,AG003,2026-05-25 22:13:32,Chat,Product Query,11,Resolved,5
CALL01128,CUST00837,AG001,2025-05-26 22:38:38,Email,Billing,42,No Response,5
CALL01129,CUST00155,AG009,2026-02-12 05:37:15,Phone,Product Query,45,Escalated,1
CALL01130,CUST01783,AG008,2026-06-22 10:36:22,Phone,Technical Support,38,Resolved,3
CALL01131,CUST00344,AG006,2026-07-07 04:29:30,Chat,Complaint,54,Follow-up Required,3
CALL01132,CUST00081,AG002,2026-01-30 20:58:34,Email,Complaint,13,Follow-up Required,4
CALL01133,CUST00476,AG004,2025-03-10 18:40:04,Chat,Billing,47,Follow-up Required,3
CALL01134,CUST01397,AG007,2026-06-12 23:50:32,Email,Billing,59,No Response,2
CALL01135,CUST00592,AG008,2025-04-29 23:28:23,Chat,Product Query,32,Follow-up Required,2
CALL01136,CUST01029,AG008,2025-06-21 12:17:37,Email,Cancellation,31,Follow-up Required,3
CALL01137,CUST00237,AG003,2025-04-16 15:42:32,Chat,Cancellation,56,No Response,3
CALL01138,CUST01388,AG007,2025-02-01 06:06:43,Phone,Product Query,8,No Response,2
CALL01139,CUST01934,AG002,2025-04-26 01:24:05,Email,Complaint,31,Escalated,2
CALL01140,CUST01934,AG003,2025-09-16 05:33:04,Chat,Billing,32,Resolved,3
CALL01141,CUST01811,AG001,2025-01-09 07:59:12,Chat,Billing,14,Escalated,2
CALL01142,CUST01946,AG009,2025-05-27 02:04:16,Phone,Complaint,7,No Response,3
CALL01143,CUST01685,AG004,2025-03-31 14:54:54,Phone,Cancellation,15,No Response,5
CALL01144,CUST01662,AG006,2026-03-12 02:59:54,Phone,Cancellation,47,No Response,4
CALL01145,CUST01514,AG001,2026-02-12 12:08:17,Chat,Complaint,39,Escalated,4
CALL01146,CUST00422,AG010,2025-05-09 04:59:55,Chat,Product Query,48,No Response,1
CALL01147,CUST00365,AG004,2026-06-01 00:26:45,Phone,Cancellation,49,Follow-up Required,4
CALL01148,CUST01519,AG005,2025-02-16 13:15:54,Email,Complaint,50,No Response,4
CALL01149,CUST00565,AG004,2025-04-05 11:34:45,Chat,Technical Support,42,Resolved,3
CALL01150,CUST01915,AG004,2025-10-09 20:18:57,Email,Billing,5,No Response,2
CALL01151,CUST01342,AG004,2026-06-26 14:54:27,Chat,Complaint,8,Follow-up Required,3
CALL01152,CUST00693,AG009,2025-06-18 02:17:00,Chat,Complaint,9,Resolved,2
CALL01153,CUST01051,AG001,2026-07-29 07:38:28,Chat,Complaint,28,No Response,2
CALL01154,CUST00699,AG009,2025-06-01 17:50:55,Email,Product Query,7,Resolved,5
CALL01155,CUST00455,AG003,2026-01-13 03:45:00,Email,Cancellation,4,No Response,1
CALL01156,CUST00956,AG001,2025-07-07 11:25:10,Chat,Cancellation,39,No Response,4
CALL01157,CUST01194,AG009,2025-12-22 21:20:09,Email,Product Query,56,Resolved,5
CALL01158,CUST01391,AG005,2025-07-02 11:42:23,Phone,Product Query,18,Resolved,1
CALL01159,CUST00700,AG010,2025-05-27 00:39:48,Phone,Cancellation,7,Escalated,4
CALL01160,CUST00496,AG001,2025-09-21 10:22:08,Phone,Billing,10,No Response,1
CALL01161,CUST00305,AG001,2025-07-17 00:01:53,Email,Billing,55,Resolved,3
CALL01162,CUST00317,AG009,2025-12-10 20:16:46,Phone,Technical Support,59,Resolved,2
CALL01163,CUST01160,AG003,2025-10-20 03:20:06,Chat,Complaint,22,Follow-up Required,4
CALL01164,CUST00574,AG005,2025-11-17 23:16:17,Email,Technical Support,30,Resolved,4
CALL01165,CUST01229,AG002,2025-03-30 14:04:28,Chat,Billing,36,No Response,5
CALL01166,CUST01292,AG003,2025-12-21 18:01:39,Email,Technical Support,30,Follow-up Required,1
CALL01167,CUST01665,AG006,2026-03-10 11:17:00,Email,Complaint,43,No Response,2
CALL01168,CUST00085,AG001,2025-03-18 17:33:55,Chat,Cancellation,35,Resolved,4
CALL01169,CUST01796,AG008,2025-04-30 13:18:55,Email,Product Query,51,Resolved,5
CALL01170,CUST01856,AG003,2025-02-05 17:44:28,Phone,Billing,30,Follow-up Required,2
CALL01171,CUST00907,AG010,2025-05-15 19:46:20,Phone,Technical Support,43,No Response,1
CALL01172,CUST01116,AG004,2026-07-10 07:57:28,Email,Product Query,16,Follow-up Required,1
CALL01173,CUST01836,AG008,2025-02-26 21:00:56,Chat,Product Query,31,No Response,1
CALL01174,CUST00213,AG010,2025-05-13 21:27:42,Phone,Technical Support,41,Escalated,1
CALL01175,CUST01924,AG007,2025-03-24 14:52:27,Email,Billing,16,Resolved,5
CALL01176,CUST01447,AG010,2026-05-10 21:30:22,Phone,Complaint,36,Follow-up Required,5
CALL01177,CUST01420,AG008,2025-12-12 16:49:48,Email,Technical Support,13,Escalated,1
